TPropertyName	TPropertyValue	TThumbPath	TLabel	TCategory	TCategory2	TPath	TParentDir	TTags	TDescription	TParameter	TComment
sapphire brooch	sapphire brooch		サファイアのブローチ	衣服や装飾品	首飾り						rgba(230, 84, 128, .4)
jewelry	jewelry		ジュエリー	衣服や装飾品	首飾り						rgba(230, 84, 128, .4)
necklace	necklace		ネックレス	衣服や装飾品	首飾り						rgba(230, 84, 128, .4)
smile	smile		微笑	表情動作	笑						rgba(241, 229, 140, .4)
laughing	laughing		大笑	表情動作	笑						rgba(241, 229, 140, .4)
kind_smile	kind_smile		幸せな笑顔	表情動作	笑						rgba(241, 229, 140, .4)
:d	:d		幸せな笑顔_:D😀	表情動作	笑						rgba(241, 229, 140, .4)
;d	;d		瞬き笑顔_:D	表情動作	笑						rgba(241, 229, 140, .4)
grin	grin		歯を見せて笑う	表情動作	笑						rgba(241, 229, 140, .4)
teasing_smile	teasing_smile		からかわれて笑う、歯を見せてバカ笑い	表情動作	笑						rgba(241, 229, 140, .4)
seductive_smile	seductive_smile		魅惑的な微笑み	表情動作	笑						rgba(241, 229, 140, .4)
smirk	smirk		ニヤリと笑う、得意げな笑顔	表情動作	笑						rgba(241, 229, 140, .4)
giggling	giggling		くすくす笑い	表情動作	笑						rgba(241, 229, 140, .4)
smug	smug		うぬぼれた	表情動作	笑						rgba(241, 229, 140, .4)
naughty_face	naughty_face		いたずらっ子の顔	表情動作	笑						rgba(241, 229, 140, .4)
evil smile	evil smile		邪悪な笑み	表情動作	笑						rgba(241, 229, 140, .4)
crazy_smile	crazy_smile		狂気じみた笑い	表情動作	笑						rgba(241, 229, 140, .4)
happy	happy		幸せ|幸福	表情動作	笑						rgba(241, 229, 140, .4)
happy_birthday	happy_birthday		誕生日おめでとう	表情動作	笑						rgba(241, 229, 140, .4)
happy_halloween	happy_halloween		ハッピーハロウィン	表情動作	笑						rgba(241, 229, 140, .4)
happy_new_year	happy_new_year		明けましておめでとう	表情動作	笑						rgba(241, 229, 140, .4)
happy_tears	happy_tears		幸せな涙	表情動作	笑						rgba(241, 229, 140, .4)
happy_valentine	happy_valentine		ハッピー・バレンタイン	表情動作	笑						rgba(241, 229, 140, .4)
sad	sad		悲しい	表情動作	哭						rgba(241, 229, 140, .4)
tear	tear		泣きじゃくる	表情動作	哭						rgba(241, 229, 140, .4)
crying	crying		大泣き	表情動作	哭						rgba(241, 229, 140, .4)
crying_with_eyes_open	crying_with_eyes_open		目を開けて泣く	表情動作	哭						rgba(241, 229, 140, .4)
streaming_tears	streaming_tears		涙を流す	表情動作	哭						rgba(241, 229, 140, .4)
teardrop	teardrop		涙滴	表情動作	哭						rgba(241, 229, 140, .4)
tearing_clothes	tearing_clothes		衣服を引き裂く	表情動作	哭						rgba(241, 229, 140, .4)
tearing_up	tearing_up		泣きそうな表情	表情動作	哭						rgba(241, 229, 140, .4)
tears	tears		涙	表情動作	哭						rgba(241, 229, 140, .4)
wiping_tears	wiping_tears		涙を拭く	表情動作	哭						rgba(241, 229, 140, .4)
badmood	badmood		機嫌が悪い	表情動作	哭						rgba(241, 229, 140, .4)
frustrated	frustrated		意気消沈	表情動作	不开心						rgba(241, 229, 140, .4)
frustrated_brow	frustrated_brow		顔をしかめる	表情動作	不开心						rgba(241, 229, 140, .4)
annoyed	annoyed		苦悩している	表情動作	不开心						rgba(241, 229, 140, .4)
anguish	anguish		苦悩	表情動作	不开心						rgba(241, 229, 140, .4)
sigh	sigh		ため息	表情動作	不开心						rgba(241, 229, 140, .4)
gloom	gloom		陰気な	表情動作	不开心						rgba(241, 229, 140, .4)
disappointed	disappointed		がっかりした	表情動作	不开心						rgba(241, 229, 140, .4)
despair	despair		絶望	表情動作	不开心						rgba(241, 229, 140, .4)
disgust	disgust		嫌悪（ゴミのような目）	表情動作	蔑视						rgba(241, 229, 140, .4)
disdain	disdain		軽蔑	表情動作	蔑视						rgba(241, 229, 140, .4)
contempt	contempt		蔑視	表情動作	蔑视						rgba(241, 229, 140, .4)
shaded_face	shaded_face		顔に陰がある、蔑視に合わせる	表情動作	蔑视						rgba(241, 229, 140, .4)
jitome	jitome		軽蔑の目つき	表情動作	蔑视						rgba(241, 229, 140, .4)
frown	frown		顔をしかめる	表情動作	蔑视						rgba(241, 229, 140, .4)
wince	wince		顔をしかめる（性交前）	表情動作	蔑视						rgba(241, 229, 140, .4)
furrowed_brow	furrowed_brow		顔の眉をひそめる	表情動作	蔑视						rgba(241, 229, 140, .4)
fear_kubrick	fear_kubrick		恐怖で横目	表情動作	蔑视						rgba(241, 229, 140, .4)
laughing	laughing		笑っている	表情動作	蔑视						rgba(241, 229, 140, .4)
angry	angry		怒っている	表情動作	生气						rgba(241, 229, 140, .4)
glaring	glaring		怒りのまなざし	表情動作	生气						rgba(241, 229, 140, .4)
serious	serious		真剣な（angryと似ている）	表情動作	生气						rgba(241, 229, 140, .4)
kubrick_stare	kubrick_stare		横目で睨む	表情動作	生气						rgba(241, 229, 140, .4)
evil	evil		邪悪な	表情動作	生气						rgba(241, 229, 140, .4)
sulking	sulking		不機嫌な	表情動作	生气						rgba(241, 229, 140, .4)
screaming	screaming		叫び|大声で叫ぶ	表情動作	生气						rgba(241, 229, 140, .4)
shouting	shouting		叫ぶ	表情動作	生气						rgba(241, 229, 140, .4)
expressionless	expressionless		無表情	表情動作	其他表情						rgba(241, 229, 140, .4)
sleepy	sleepy		眠い	表情動作	其他表情						rgba(241, 229, 140, .4)
drunk	drunk		酔っぱらっている	表情動作	其他表情						rgba(241, 229, 140, .4)
bored	bored		退屈な	表情動作	其他表情						rgba(241, 229, 140, .4)
confused	confused		困惑させる	表情動作	其他表情						rgba(241, 229, 140, .4)
thinking	thinking		考える	表情動作	其他表情						rgba(241, 229, 140, .4)
lonely	lonely		孤独な	表情動作	其他表情						rgba(241, 229, 140, .4)
light_blush	light_blush		軽い顔紅	表情動作	其他表情						rgba(241, 229, 140, .4)
blush	blush		顔紅	表情動作	其他表情						rgba(241, 229, 140, .4)
shy	shy		内気な	表情動作	其他表情						rgba(241, 229, 140, .4)
embarrass	embarrass		恥ずかしい（困った）	表情動作	其他表情						rgba(241, 229, 140, .4)
facepalm	facepalm		手で顔を覆う	表情動作	其他表情						rgba(241, 229, 140, .4)
flustered	flustered		戸惑った	表情動作	其他表情						rgba(241, 229, 140, .4)
sweat	sweat		汗をかく	表情動作	其他表情						rgba(241, 229, 140, .4)
scared	scared		怖がっている	表情動作	其他表情						rgba(241, 229, 140, .4)
ahegao	ahegao		アヘ顔	表情動作	其他表情						rgba(241, 229, 140, .4)
endured_face	endured_face		忍耐の表情	表情動作	其他表情						rgba(241, 229, 140, .4)
restrained	restrained		忍耐	表情動作	其他表情						rgba(241, 229, 140, .4)
dark_persona	dark_persona		ダークな	表情動作	其他表情						rgba(241, 229, 140, .4)
crazy	crazy		狂気じみた	表情動作	其他表情						rgba(241, 229, 140, .4)
exhausted	exhausted		疲れ切った	表情動作	其他表情						rgba(241, 229, 140, .4)
Tsundere	Tsundere		ツンデレ	表情動作	其他表情						rgba(241, 229, 140, .4)
yandere	yandere		病的な愛情を持つ	表情動作	其他表情						rgba(241, 229, 140, .4)
multiple_persona	multiple_persona		複数の人格	表情動作	其他表情						rgba(241, 229, 140, .4)
Jekyll_and_Hyde	Jekyll_and_Hyde		複数の人格	表情動作	其他表情						rgba(241, 229, 140, .4)
twitching	twitching		痙攣	表情動作	其他表情						rgba(241, 229, 140, .4)
spasm	spasm		痙攣	表情動作	其他表情						rgba(241, 229, 140, .4)
trembling	trembling		震え	表情動作	其他表情						rgba(241, 229, 140, .4)
rape_face	rape_face		強姦顔	表情動作	其他表情						rgba(241, 229, 140, .4)
rolling_eyes	rolling_eyes		目を回す（絶頂の目）	表情動作	其他表情						rgba(241, 229, 140, .4)
envy	envy		嫉妬	表情動作	其他表情						rgba(241, 229, 140, .4)
female_orgasm	female_orgasm		絶頂	表情動作	其他表情						rgba(241, 229, 140, .4)
heavy_breathing	heavy_breathing		重い呼吸、おそらく使用されない	表情動作	其他表情						rgba(241, 229, 140, .4)
naughty	naughty		いたずらっ子	表情動作	其他表情						rgba(241, 229, 140, .4)
expressions	expressions		表情の差分（おおよそ）	表情動作	其他表情						rgba(241, 229, 140, .4)
moaning	moaning		喘ぎ声	表情動作	其他表情						rgba(241, 229, 140, .4)
scowl	scowl		嫌いな目つき	表情動作	其他表情						rgba(241, 229, 140, .4)
standing	standing		立っている	表情動作	基础动作						rgba(241, 229, 140, .4)
on back	on back		仰向けになる	表情動作	基础动作						rgba(241, 229, 140, .4)
on stomach	on stomach		うつ伏せになる	表情動作	基础动作						rgba(241, 229, 140, .4)
kneeling	kneeling		ひざまずく	表情動作	基础动作						rgba(241, 229, 140, .4)
on_side	on_side		横たわる	表情動作	基础动作						rgba(241, 229, 140, .4)
on_stomach	on_stomach		うつ伏せになる	表情動作	基础动作						rgba(241, 229, 140, .4)
top-down_bottom-up	top-down_bottom-up		うつ伏せでお尻を突き出す	表情動作	基础动作						rgba(241, 229, 140, .4)
the_pose	the_pose		うつ伏せで足を突き出す	表情動作	基础动作						rgba(241, 229, 140, .4)
bent_over	bent_over		お尻を突き出すポーズ	表情動作	基础动作						rgba(241, 229, 140, .4)
upside-down	upside-down		逆さま	表情動作	基础动作						rgba(241, 229, 140, .4)
reversal	reversal		逆転	表情動作	基础动作						rgba(241, 229, 140, .4)
fighting_stance	fighting_stance		戦闘姿勢	表情動作	基础动作						rgba(241, 229, 140, .4)
leaning_to_the_side	leaning_to_the_side		一方に寄りかかる	表情動作	基础动作						rgba(241, 229, 140, .4)
leaning	leaning		寄りかかる|体を傾ける	表情動作	基础动作						rgba(241, 229, 140, .4)
leaning_back	leaning_back		身体を後ろに傾ける	表情動作	基础动作						rgba(241, 229, 140, .4)
leaning_on_object	leaning_on_object		物に寄りかかる	表情動作	基础动作						rgba(241, 229, 140, .4)
arched_back	arched_back		背中を反らす	表情動作	基础动作						rgba(241, 229, 140, .4)
leaning_forward	leaning_forward		身体を前に傾ける	表情動作	基础动作						rgba(241, 229, 140, .4)
afloat	afloat		浮かぶ（水上に）	表情動作	基础动作						rgba(241, 229, 140, .4)
lying	lying		横になる	表情動作	基础动作						rgba(241, 229, 140, .4)
fetal_position	fetal_position		胎児の姿勢（横になる）	表情動作	基础动作						rgba(241, 229, 140, .4)
lying_on_person	lying_on_person		人の上に横になる	表情動作	基础动作						rgba(241, 229, 140, .4)
lying_on_the_lake	lying_on_the_lake		湖の上に横になる	表情動作	基础动作						rgba(241, 229, 140, .4)
lying_on_water	lying_on_water		水の上に横になる	表情動作	基础动作						rgba(241, 229, 140, .4)
on_back	on_back		仰向けになる	表情動作	基础动作						rgba(241, 229, 140, .4)
prone_bone	prone_bone		背後から仰向けに	表情動作	基础动作						rgba(241, 229, 140, .4)
reclining	reclining		斜めに倒れた姿勢	表情動作	基础动作						rgba(241, 229, 140, .4)
sleeping_upright	sleeping_upright		直立して寝る	表情動作	基础动作						rgba(241, 229, 140, .4)
presenting	presenting		披露（後に部位を追加）	表情動作	基础动作						rgba(241, 229, 140, .4)
spinning	spinning		回転する	表情動作	基础动作						rgba(241, 229, 140, .4)
posing	posing		ポーズをとる	表情動作	基础动作						rgba(241, 229, 140, .4)
stylish_pose	stylish_pose		おしゃれなポーズ	表情動作	基础动作						rgba(241, 229, 140, .4)
public_indecency	public_indecency		公然わいせつ	表情動作	基础动作						rgba(241, 229, 140, .4)
parody	parody		パロディ	表情動作	基础动作						rgba(241, 229, 140, .4)
in_container	in_container		容器の中に	表情動作	基础动作						rgba(241, 229, 140, .4)
against_glass	against_glass		ガラスに押し付ける（効果なし）	表情動作	基础动作						rgba(241, 229, 140, .4)
aiming	aiming		狙う	表情動作	基础动作						rgba(241, 229, 140, .4)
aiming_at_viewer	aiming_at_viewer		見る人を狙う	表情動作	基础动作						rgba(241, 229, 140, .4)
applying_makeup	applying_makeup		化粧する	表情動作	基础动作						rgba(241, 229, 140, .4)
bathing	bathing		入浴する	表情動作	基础动作						rgba(241, 229, 140, .4)
biting	biting		噛む	表情動作	基础动作						rgba(241, 229, 140, .4)
bleeding	bleeding		出血する	表情動作	基础动作						rgba(241, 229, 140, .4)
blowing	blowing		吹く	表情動作	基础动作						rgba(241, 229, 140, .4)
bowing	bowing		お辞儀する	表情動作	基础动作						rgba(241, 229, 140, .4)
breathing_fire	breathing_fire		火を吹く	表情動作	基础动作						rgba(241, 229, 140, .4)
broom_riding	broom_riding		ほうきに乗る	表情動作	基础动作						rgba(241, 229, 140, .4)
brushing_teeth	brushing_teeth		歯を磨く	表情動作	基础动作						rgba(241, 229, 140, .4)
bubble_blowing	bubble_blowing		泡を吹く	表情動作	基础动作						rgba(241, 229, 140, .4)
bullying	bullying		いじめる	表情動作	基础动作						rgba(241, 229, 140, .4)
burning	burning		燃える	表情動作	基础动作						rgba(241, 229, 140, .4)
cast	cast		投げる	表情動作	基础动作						rgba(241, 229, 140, .4)
chasing	chasing		追いかける	表情動作	基础动作						rgba(241, 229, 140, .4)
cleaning	cleaning		掃除する	表情動作	基础动作						rgba(241, 229, 140, .4)
climbing	climbing		登る	表情動作	基础动作						rgba(241, 229, 140, .4)
comforting	comforting		慰める	表情動作	基础动作						rgba(241, 229, 140, .4)
cooking	cooking		料理する	表情動作	基础动作						rgba(241, 229, 140, .4)
crying	crying		泣く	表情動作	基础动作						rgba(241, 229, 140, .4)
cuddling	cuddling		抱きしめる	表情動作	基础动作						rgba(241, 229, 140, .4)
dancing	dancing		踊る	表情動作	基础动作						rgba(241, 229, 140, .4)
diving	diving		潜る	表情動作	基础动作						rgba(241, 229, 140, .4)
dragging	dragging		引っ張る	表情動作	基础动作						rgba(241, 229, 140, .4)
drawing	drawing		描く	表情動作	基础动作						rgba(241, 229, 140, .4)
drawing_bow	drawing_bow		弓を引く	表情動作	基础动作						rgba(241, 229, 140, .4)
dreaming	dreaming		夢を見る	表情動作	基础动作						rgba(241, 229, 140, .4)
drinking	drinking		飲む	表情動作	基础动作						rgba(241, 229, 140, .4)
driving	driving		運転する	表情動作	基础动作						rgba(241, 229, 140, .4)
dropping	dropping		（意図せずに）落とす	表情動作	基础动作						rgba(241, 229, 140, .4)
drying	drying		乾かす（入浴後）	表情動作	基础动作						rgba(241, 229, 140, .4)
dual_wielding	dual_wielding		両手持ち	表情動作	基础动作						rgba(241, 229, 140, .4)
exercise	exercise		運動する	表情動作	基础动作						rgba(241, 229, 140, .4)
fighting	fighting		戦闘中の	表情動作	基础动作						rgba(241, 229, 140, .4)
firing	firing		射撃する	表情動作	基础动作						rgba(241, 229, 140, .4)
fishing	fishing		釣りをする	表情動作	基础动作						rgba(241, 229, 140, .4)
flapping	flapping		手をバタバタと動かす	表情動作	基础动作						rgba(241, 229, 140, .4)
flashing	flashing		露出する	表情動作	基础动作						rgba(241, 229, 140, .4)
fleeing	fleeing		逃げる	表情動作	基础动作						rgba(241, 229, 140, .4)
flexing	flexing		筋肉を見せる	表情動作	基础动作						rgba(241, 229, 140, .4)
flying	flying		飛ぶ	表情動作	基础动作						rgba(241, 229, 140, .4)
flying_kick	flying_kick		飛び蹴り	表情動作	基础动作						rgba(241, 229, 140, .4)
hair_brushing	hair_brushing		髪をとかす	表情動作	基础动作						rgba(241, 229, 140, .4)
hair_tucking	hair_tucking		髪をかき上げる	表情動作	基础动作						rgba(241, 229, 140, .4)
hanging	hanging		吊るす	表情動作	基础动作						rgba(241, 229, 140, .4)
hitting	hitting		打つ	表情動作	基础动作						rgba(241, 229, 140, .4)
imagining	imagining		想像中の	表情動作	基础动作						rgba(241, 229, 140, .4)
jumping	jumping		跳ぶ	表情動作	基础动作						rgba(241, 229, 140, .4)
kicking	kicking		蹴る	表情動作	基础动作						rgba(241, 229, 140, .4)
licking	licking		舐める	表情動作	基础动作						rgba(241, 229, 140, .4)
licking_lips	licking_lips		唇を舐める	表情動作	基础动作						rgba(241, 229, 140, .4)
lip_biting	lip_biting		唇を噛む	表情動作	基础动作						rgba(241, 229, 140, .4)
meditation	meditation		瞑想する	表情動作	基础动作						rgba(241, 229, 140, .4)
painting	painting		絵を描く	表情動作	基础动作						rgba(241, 229, 140, .4)
Painting_(Action)	Painting_(Action)		絵を描く	表情動作	基础动作						rgba(241, 229, 140, .4)
playing_card	playing_card		トランプをする	表情動作	基础动作						rgba(241, 229, 140, .4)
playing_games	playing_games		ゲームをする	表情動作	基础动作						rgba(241, 229, 140, .4)
playing_instrument	playing_instrument		楽器を演奏する	表情動作	基础动作						rgba(241, 229, 140, .4)
pole_dancing	pole_dancing		ポールダンス	表情動作	基础动作						rgba(241, 229, 140, .4)
praying	praying		祈る	表情動作	基础动作						rgba(241, 229, 140, .4)
punching	punching		パンチをする	表情動作	基础动作						rgba(241, 229, 140, .4)
pushing	pushing		押す	表情動作	基础动作						rgba(241, 229, 140, .4)
railing	railing		手で手すりをつかむ	表情動作	基础动作						rgba(241, 229, 140, .4)
reading	reading		読む	表情動作	基础动作						rgba(241, 229, 140, .4)
riding	riding		乗る	表情動作	基础动作						rgba(241, 229, 140, .4)
running	running		走る	表情動作	基础动作						rgba(241, 229, 140, .4)
sewing	sewing		縫う	表情動作	基础动作						rgba(241, 229, 140, .4)
shopping	shopping		買い物をする	表情動作	基础动作						rgba(241, 229, 140, .4)
showering	showering		シャワーを浴びる	表情動作	基础动作						rgba(241, 229, 140, .4)
sing	sing		歌う	表情動作	基础动作						rgba(241, 229, 140, .4)
singing	singing		歌う	表情動作	基础动作						rgba(241, 229, 140, .4)
slashing	slashing		斬る	表情動作	基础动作						rgba(241, 229, 140, .4)
sleeping	sleeping		眠る	表情動作	基础动作						rgba(241, 229, 140, .4)
smelling	smelling		匂いを嗅ぐ	表情動作	基础动作						rgba(241, 229, 140, .4)
smoking	smoking		タバコを吸う	表情動作	基础动作						rgba(241, 229, 140, .4)
sneezing	sneezing		くしゃみをする	表情動作	基础动作						rgba(241, 229, 140, .4)
snowing	snowing		雪が降る	表情動作	基础动作						rgba(241, 229, 140, .4)
soaking_feet	soaking_feet		足を浸す	表情動作	基础动作						rgba(241, 229, 140, .4)
soccer	soccer		サッカー	表情動作	基础动作						rgba(241, 229, 140, .4)
spilling	spilling		容器から液体をこぼす動作	表情動作	基础动作						rgba(241, 229, 140, .4)
spitting	spitting		口から液体を吐く動作	表情動作	基础动作						rgba(241, 229, 140, .4)
splashing	splashing		水しぶきを上げる	表情動作	基础动作						rgba(241, 229, 140, .4)
standing_on_liquid	standing_on_liquid		液体の上に立つ	表情動作	基础动作						rgba(241, 229, 140, .4)
standing_on_one_leg	standing_on_one_leg		片脚立ち	表情動作	基础动作						rgba(241, 229, 140, .4)
standing_split	standing_split		立ち高抬脚	表情動作	基础动作						rgba(241, 229, 140, .4)
steepled_fingers	steepled_fingers		指先を交差させる	表情動作	基础动作						rgba(241, 229, 140, .4)
strangling	strangling		絞める	表情動作	基础动作						rgba(241, 229, 140, .4)
sweeping	sweeping		掃除する	表情動作	基础动作						rgba(241, 229, 140, .4)
swimming	swimming		泳ぐ	表情動作	基础动作						rgba(241, 229, 140, .4)
swing	swing		揺れる	表情動作	基础动作						rgba(241, 229, 140, .4)
tail_wagging	tail_wagging		尾を振る	表情動作	基础动作						rgba(241, 229, 140, .4)
taking_picture	taking_picture		写真を撮る|セルフィー	表情動作	基础动作						rgba(241, 229, 140, .4)
talking	talking		台詞のある	表情動作	基础动作						rgba(241, 229, 140, .4)
talking_on_phone	talking_on_phone		電話をする	表情動作	基础动作						rgba(241, 229, 140, .4)
teasing	teasing		からかう	表情動作	基础动作						rgba(241, 229, 140, .4)
thinking	thinking		考える	表情動作	基础动作						rgba(241, 229, 140, .4)
tickling	tickling		くすぐる	表情動作	基础动作						rgba(241, 229, 140, .4)
toilet_use	toilet_use		トイレを使う	表情動作	基础动作						rgba(241, 229, 140, .4)
tossing_	tossing_		投げる	表情動作	基础动作						rgba(241, 229, 140, .4)
tripping	tripping		転ぶ	表情動作	基础动作						rgba(241, 229, 140, .4)
trolling	trolling		いたずら行為	表情動作	基础动作						rgba(241, 229, 140, .4)
twitching	twitching		痙攣	表情動作	基础动作						rgba(241, 229, 140, .4)
tying	tying		結ぶ（動作）	表情動作	基础动作						rgba(241, 229, 140, .4)
unsheathing	unsheathing		鞘から抜く	表情動作	基础动作						rgba(241, 229, 140, .4)
untying	untying		解く	表情動作	基础动作						rgba(241, 229, 140, .4)
unzipping	unzipping		ファスナーを開ける（動作）	表情動作	基础动作						rgba(241, 229, 140, .4)
wading	wading		水に足を浸す	表情動作	基础动作						rgba(241, 229, 140, .4)
waking_up	waking_up		目を覚ます	表情動作	基础动作						rgba(241, 229, 140, .4)
walking	walking		歩く	表情動作	基础动作						rgba(241, 229, 140, .4)
walking_on_liquid	walking_on_liquid		液体の上を歩く	表情動作	基础动作						rgba(241, 229, 140, .4)
washing	washing		洗う	表情動作	基础动作						rgba(241, 229, 140, .4)
whispering	whispering		ささやく	表情動作	基础动作						rgba(241, 229, 140, .4)
wrestling	wrestling		レスリング（スポーツ）	表情動作	基础动作						rgba(241, 229, 140, .4)
writing	writing		書く	表情動作	基础动作						rgba(241, 229, 140, .4)
yawning	yawning		あくびをする	表情動作	基础动作						rgba(241, 229, 140, .4)
hiding	hiding		隠れる	表情動作	基础动作						rgba(241, 229, 140, .4)
arms_behind_back	arms_behind_back		背後で手を組む	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_above_head	arm_above_head		手を頭の上に	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_behind_head	arm_behind_head		頭の後ろに手を回す	表情動作	手部动作						rgba(241, 229, 140, .4)
arms_crossed	arms_crossed		腕を交差させる	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_support	arm_support		手で支える	表情動作	手部动作						rgba(241, 229, 140, .4)
armpits	armpits		脇を見せる	表情動作	手部动作						rgba(241, 229, 140, .4)
arms_up	arms_up		手を上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
hands_on_hips	hands_on_hips		両手を腰に当てる	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_around_waist	arm_around_waist		一方の手で腰を抱く	表情動作	手部动作						rgba(241, 229, 140, .4)
caramelldansen	caramelldansen		有名な手を伸ばして腰を振る動作	表情動作	手部动作						rgba(241, 229, 140, .4)
hands_in_opposite_sleeves	hands_in_opposite_sleeves		両手を反対の袖に入れる	表情動作	手部动作						rgba(241, 229, 140, .4)
waving	waving		手を振る	表情動作	手部动作						rgba(241, 229, 140, .4)
crossed_arms	crossed_arms		両腕を交差させる	表情動作	手部动作						rgba(241, 229, 140, .4)
outstretched_arms	outstretched_arms		両腕を伸ばす	表情動作	手部动作						rgba(241, 229, 140, .4)
v_arms	v_arms		両腕をV字に広げる	表情動作	手部动作						rgba(241, 229, 140, .4)
w_arms	w_arms		両腕をW字に広げる	表情動作	手部动作						rgba(241, 229, 140, .4)
salute	salute		敬礼する	表情動作	手部动作						rgba(241, 229, 140, .4)
reaching	reaching		（目的を持って）手を伸ばす	表情動作	手部动作						rgba(241, 229, 140, .4)
reaching_out	reaching_out		絵の外に手を伸ばす	表情動作	手部动作						rgba(241, 229, 140, .4)
stretch	stretch		体を伸ばす	表情動作	手部动作						rgba(241, 229, 140, .4)
hugging_own_legs	hugging_own_legs		自分の足を抱きしめる	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_blade	arm_blade		腕の刃	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_grab	arm_grab		腕を掴む	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_held_back	arm_held_back		手を後ろに引く	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_ribbon	arm_ribbon		腕のリボン	表情動作	手部动作						rgba(241, 229, 140, .4)
bandaged_arm	bandaged_arm		包帯を巻いた腕	表情動作	手部动作						rgba(241, 229, 140, .4)
bandaid_on_arm	bandaid_on_arm		腕にバンドエイドを貼る	表情動作	手部动作						rgba(241, 229, 140, .4)
bound_arms	bound_arms		腕を拘束する	表情動作	手部动作						rgba(241, 229, 140, .4)
convenient_arm	convenient_arm		鍵部位を隠す手	表情動作	手部动作						rgba(241, 229, 140, .4)
extra_arms	extra_arms		追加の腕	表情動作	手部动作						rgba(241, 229, 140, .4)
locked_arms	locked_arms		両腕を組む	表情動作	手部动作						rgba(241, 229, 140, .4)
outstretched_arm	outstretched_arm		腕を伸ばす	表情動作	手部动作						rgba(241, 229, 140, .4)
waving_arms	waving_arms		腕を振り回す	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_at_side	arm_at_side		一方の手を横に垂らす	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_behind_back	arm_behind_back		一方の手を背中に回す	表情動作	手部动作						rgba(241, 229, 140, .4)
shou	shou		一方の手を頭の後ろに	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_cannon	arm_cannon		腕砲	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_hug	arm_hug		腕を組む	表情動作	手部动作						rgba(241, 229, 140, .4)
arm_up	arm_up		腕を上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
arms_at_sides	arms_at_sides		両手を横に垂らす	表情動作	手部动作						rgba(241, 229, 140, .4)
arms_behind_head	arms_behind_head		両手で頭を抱える	表情動作	手部动作						rgba(241, 229, 140, .4)
hand_to_mouth	hand_to_mouth		手を口元に当てる	表情動作	手部动作						rgba(241, 229, 140, .4)
shushing	shushing		シュッとするジェスチャー	表情動作	手部动作						rgba(241, 229, 140, .4)
cat_pose	cat_pose		猫の手のポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
claw_pose	claw_pose		爪のポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
paw_pose	paw_pose		招き猫のポーズ（手首を下げる）	表情動作	手部动作						rgba(241, 229, 140, .4)
fox_shadow_puppet	fox_shadow_puppet		キツネの手のポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
double_fox_shadow_puppet	double_fox_shadow_puppet		b	表情動作	手部动作						rgba(241, 229, 140, .4)
finger_gun	finger_gun		指を銃の形にするジェスチャー	表情動作	手部动作						rgba(241, 229, 140, .4)
v	v		Vサイン	表情動作	手部动作						rgba(241, 229, 140, .4)
double_v	double_v		二重V	表情動作	手部动作						rgba(241, 229, 140, .4)
thumbs_up	thumbs_up		親指を立てる	表情動作	手部动作						rgba(241, 229, 140, .4)
index_finger_raised	index_finger_raised		人差し指を立てる	表情動作	手部动作						rgba(241, 229, 140, .4)
middle_finger	middle_finger		国際的なフレンドリーなジェスチャー	表情動作	手部动作						rgba(241, 229, 140, .4)
grimace	grimace		しかめっ面をする	表情動作	手部动作						rgba(241, 229, 140, .4)
eyelid_pull	eyelid_pull		しかめっ面をする	表情動作	手部动作						rgba(241, 229, 140, .4)
fingersmile	fingersmile		指で笑顔を作る	表情動作	手部动作						rgba(241, 229, 140, .4)
wiping_tears	wiping_tears		涙を拭く	表情動作	手部动作						rgba(241, 229, 140, .4)
finger_on_trigger	finger_on_trigger		トリガーに指をかける準備のジェスチャー	表情動作	手部动作						rgba(241, 229, 140, .4)
pointing_at_self	pointing_at_self		自分を指さす	表情動作	手部动作						rgba(241, 229, 140, .4)
pointing_at_viewer	pointing_at_viewer		見ている人を指さす	表情動作	手部动作						rgba(241, 229, 140, .4)
pointing_up	pointing_up		上を指す	表情動作	手部动作						rgba(241, 229, 140, .4)
poking	poking		ツンツンする	表情動作	手部动作						rgba(241, 229, 140, .4)
hand_gesture	hand_gesture		手のジェスチャーをする	表情動作	手部动作						rgba(241, 229, 140, .4)
ok_sign	ok_sign		OKのサイン	表情動作	手部动作						rgba(241, 229, 140, .4)
shading_eyes	shading_eyes		目を遮るジェスチャー	表情動作	手部动作						rgba(241, 229, 140, .4)
